indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Distribuição por faixas de renda,2022,Município,2512788,Riacho de Santo Antônio (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2512804,Riacho dos Cavalos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2512903,Rio Tinto (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,109,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513000,Salgadinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513109,Salgado de São Félix (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513158,Santa Cecília (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513208,Santa Cruz (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,11,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513307,Santa Helena (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513356,Santa Inês (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,11,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513406,Santa Luzia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,122,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513505,Santana de Mangueira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513604,Santana dos Garrotes (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,14,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513653,Joca Claudino (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513703,Santa Rita (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,206,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513802,Santa Teresinha (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513851,Santo André (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513901,São Bento (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,106,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513927,São Bentinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513943,São Domingos do Cariri (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513968,São Domingos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2513984,São Francisco (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514008,São João do Cariri (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,10,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514107,São João do Tigre (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514206,São José da Lagoa Tapada (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514305,São José de Caiana (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514404,São José de Espinharas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,3,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514453,São José dos Ramos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514503,São José de Piranhas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,34,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514552,São José de Princesa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514602,São José do Bonfim (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514651,São José do Brejo do Cruz (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514701,São José do Sabugi (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514800,São José dos Cordeiros (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
Distribuição por faixas de renda,2022,Município,2514909,São Mamede (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,40,Classes de rendimento nominal mensal domiciliar per capita,Mais de 5 a 10 salários mínimos
